text,date,sentiment,promotional,view_count,like_count,dislike_count,love_count,fire_count,happy_count,shocked_count,sad_count,party_count,star_eyes_count,total_reactions
"Beshkurash bo'yicha xalqaro chempionatda O'zbekiston 4 ta medalga sazovor bo'ldi 

 https://uzreport.news/sports/beshkurash-boyicha-xalqaro-chempionatda-ozbekiston-4-ta-medalga-sazovor-boldi

",2022-06-25 20:36:39,positive,no,20344,47,0,0,3,4,0,0,2,3,59
"Pensiya tayinlashda yana bir qo‘shimcha hujjat talab etish bekor qilindi

 https://uzreport.news/society/pensiya-tayinlashda-yana-bir-qo-shimcha-hujjat-talab-etish-bekor-qilindi

",2022-06-25 18:50:44,positive,no,16469,30,0,0,0,0,0,0,0,0,30
"Aktenge Keunimjayeva ayollar kurashi bo'yicha Osiyo chempioniga aylandi

 https://uzreport.news/sports/aktenge-keunimjayeva-ayollar-kurashi-boyicha-osiyo-chempioniga-aylandi

",2022-06-25 18:39:04,positive,no,15227,36,0,0,0,1,0,0,0,0,37
"Yevropa Ittifoqi Ukraina uchun 9 mlrd yevro moliyaviy yordam ajratadi

 https://uzreport.news/world/yevropa-ittifoqi-ukraina-uchun-9-mlrd-yevro-moliyaviy-yordam-ajratadi

",2022-06-25 18:09:04,negative,no,14897,28,43,0,0,6,0,0,1,0,78
"UzVC Milliy venchur fondi o‘zining ilk startapini $100 ming miqdorida moliyalashtirdi

 https://uzreport.news/economy/uzvc-milliy-venchur-fondi-o-zining-ilk-startapini-100-ming-miqdorida-moliyalashtirdi

",2022-06-25 17:55:45,positive,no,14717,13,0,0,2,0,0,0,0,0,15
"JSST: Dunyoda noma’lum gepatitga chalinayotgan bolalar soni 1000 ga yaqinlashdi

Bunday holatlarning eng ko’pi Yevropada qayd etilgan

 https://uzreport.news/world/jsst-dunyoda-noma-lum-gepatitga-chalinayotgan-bolalar-soni-1000-ga-yaqinlashdi

",2022-06-25 17:17:02,negative,no,14284,7,13,0,0,1,4,1,0,0,26
"Murodjon Ahmadaliyevning navbatdagi jangi 26-iyun tongida AQShda o'tkaziladi

 https://uzreport.news/sports/murodjon-ahmadaliyevning-navbatdagi-jangi-ertaga-tongda-aqshda-otkaziladi

",2022-06-25 16:38:56,positive,no,15471,59,0,0,0,0,0,0,0,0,59
"Zangiota yuqumli kasalliklar shifoxonasida hozirgi kunda 155 nafar bolalar hamda 23 nafar chaqaloq davolanmoqda 

 https://uzreport.news/society/zangiota-yuqumli-kasalliklar-shifoxonasida-hozirgi-kunda-155-nafar-bolalar-hamda-23-nafar-

",2022-06-25 15:25:00,negative,no,13954,6,0,0,2,0,4,24,0,0,36
"O'zbekistonlik yakkakurashchi Zarrux Adashev UFC bilan shartnomasini bekor qildi

 https://uzreport.news/football/zarrux-adashev-ufc-bilan-shartnomasini-bekor-qildi

",2022-06-25 14:21:59,negative,no,14121,15,51,0,0,14,0,2,1,1,84
"Qurilish vazirligi 1 326 ta holatda tadbirkorlarning huquqlarini buzganligi aniqlandi

 https://uzreport.news/society/qurilish-vazirligi-1-326-ta-holatda-tadbirkorlarning-huquqlarini-buzganligi-aniqlandi

",2022-06-25 12:59:04,positive,no,13871,25,0,0,0,0,0,0,0,0,25
"O'zbekistonda koronavirus aniqlangan bemorlar soni 120 nafarga yaqinlashdi

 https://uzreport.news/society/ozbekistonda-koronavirus-aniqlangan-bemorlar-soni-120-nafarga-yetdi

",2022-06-25 12:25:35,negative,no,13469,5,33,0,2,0,16,0,4,0,60
"Ulug'bek Rashitov ortidan Jasur Jaysunov ham taekvondo bo'yicha Osiyo chempionatida oltin medal qo'lga kiritdi

 https://uzreport.news/sports/jasur-jaysunov-ham-taekvondo-boyicha-osiyo-chempionati-chempioniga-aylandi

",2022-06-25 12:10:18,positive,no,13377,181,2,0,9,0,0,0,0,0,192
"Samarqandda yuz bergan YTH oqibatida 3 nafar fuqaro vafot etdi

Ular orasida Toyloq tumani IIB xodimlari bor

 https://uzreport.news/society/samarqandda-yuz-bergan-yht-oqibatida-3-nafar-fuqaro-vafot-etdi

",2022-06-25 12:00:34,negative,no,13443,9,0,0,1,0,2,21,0,0,33
"“Yangi nafas” yoshlar marafoni munosabati bilan Toshkentdagi bir necha ko‘chalar vaqtincha yopiladi

 https://uzreport.news/society/yangi-nafas-yoshlar-marafoni-munosabati-bilan-toshkentdagi-bir-necha-ko-chalar-vaqtincha-y

",2022-06-25 11:47:32,positive,no,13364,20,0,0,0,0,2,0,0,0,22
"Toshkent shahrining 12 ta tumanida COVID-19 bilan kasallangan bemorlar uchun maxsus poliklinikalar ish boshlaydi

 https://uzreport.news/society/toshkent-shahrining-12-ta-tumanida-covid-19-bilan-kasallangan-bemorlar-uchun-maxsus-polikl

",2022-06-25 10:07:36,negative,no,14010,12,33,0,0,0,5,0,0,0,50
"Tyerri Anridan Messigacha: “Barselona”ning XXI asrdagi eng yaxshi hujumchilari top o’ntaligi

 https://uzreport.news/football/anridan-tortib-messigacha-barselonaning-xxi-asrdagi-eng-yaxshi-hujumchilari-top-o-ntaligi

",2022-06-24 20:36:26,positive,no,16784,37,0,0,6,0,0,0,0,0,43
"Shavkat Mirziyoyev BRIKS va SHHTning o‘zaro amaliy hamkorlik mexanizmlarini ishlab chiqishni taklif etdi

 https://uzreport.news/politics/shavkat-mirziyoyev-briks-va-shhtning-o-zaro-amaliy-hamkorlik-mexanizmlarini-ishlab-chiqish

-  -",2022-06-24 20:10:30,positive,no,15644,174,3,0,0,0,0,0,0,0,177
"«Qo‘yliq» bozori buzilmaydi – Toshkent shahar hokimligi

Hokimlik matbuot xizmati bozorning aynan qaysi hududlari buzilishiga oydinlik kiritdi

https://uzreport.news/society/qo-yliq-bozori-buzilmaydi-toshkent-shahar-hokimligi

",2022-06-24 19:10:23,positive,no,14369,25,1,0,0,4,0,0,0,0,30
"Toshkent davlat pedagogika universitetiga akademik mustaqillik beriladi

 https://uzreport.news/society/toshkent-davlat-pedagogika-universitetiga-akademik-mustaqillik-beriladi

",2022-06-24 18:55:42,positive,no,13538,17,1,0,0,0,0,0,0,0,18
"""Qanot Sharq"" Samarqanddan Toshkent, Moskva va Sankt-Peterburgga muntazam parvozlarni boshladi

 https://uzreport.news/society/qanot-sharq-samarqanddan-toshkent-moskva-va-sankt-peterburgga-muntazam-parvozlarni-boshlad

",2022-06-24 18:05:27,positive,no,13009,36,2,0,3,0,0,0,0,0,41
"“Manchester Siti” Bundesliga klubi darvozabonini tekinga o'z safiga qo'shib oldi

 https://uzreport.news/football/manchester-siti-bundesliga-klubi-darvozabonini-tekinga-oz-safiga-qoshib-oldi

",2022-06-24 17:54:39,positive,no,12614,25,0,0,0,3,0,0,3,0,31
"“Real” a'zosi Italiya A Seriyasi klubiga o'tishga rozilik berdi. Transfer tez orada amalga oshadi

 https://uzreport.news/football/real-madrid-azosi-italiya-a-seriyasiga-kochib-otish-arafasida

",2022-06-24 16:40:25,positive,no,13400,21,0,0,0,1,0,1,0,0,23
"Chortoq tumanida 2020-yilda qurilgan 1000 ta issiqxonalarning 95% yaroqsiz holga kelgan. Ulardan hozirda foydalanilmayapti

 https://uzreport.news/society/chortoq-tumanida-2020-yilda-qurilgan-1000-ta-issiqxonalarning-95-yaroqsiz-holga-kelgan

",2022-06-24 16:30:12,negative,no,11784,5,8,0,0,2,0,25,0,0,40
"Sergelida 25-26 iyun kunlari ko‘chalarning ayrim qismlari vaqtincha yopiladi. Bu vaqtda tumanda Karting bo'yicha O'zbekiston chempionati o'tkazilishi rejalashtirilgan

 https://uzreport.news/society/sergelida-karting-boyicha-ozbekiston-chempionati-otkazilishi-munosabati-bilan-ko-chalarnin

",2022-06-24 16:15:38,positive,no,11708,13,0,0,0,0,0,0,0,0,13
"Konstitutsion qonun loyihasi 25-iyundan 5-iyulgacha umumxalq muhokamasiga qoʻyiladi

 https://uzreport.news/politics/konstitutsion-qonun-loyihasi-25-iyundan-5-iyulgacha-umumxalq-muhokamasiga-qo-yiladi

",2022-06-24 16:05:24,positive,no,11167,20,1,0,0,0,0,0,0,0,21
"Ko'plab muammoli kreditlarni banklar “umidsiz” deb tasniflab, balansdan chiqarib yuborgani aniqlandi

 https://uzreport.news/society/koplab-muammoli-kreditlarni-banklar-umidsiz-deb-tasniflab-balansdan-chiqarib-yuborgani-ani

",2022-06-24 15:30:53,negative,no,10788,4,21,0,0,5,0,0,0,0,30
"Ayrim OTM tegishli yo‘nalishlarida sirtqi ta’limga qabul bo'lmaydi

 https://uzreport.news/society/ayrim-otm-tegishli-yo-nalishlarida-sirtqi-ta-limga-qabul-bolmaydi

",2022-06-24 15:20:37,negative,no,10895,6,17,0,0,0,0,3,0,0,26
"Taekvondo bo'yicha OCH: Charos Qayumova delegatsiya hisobiga yana bir medal olib keldi

 https://uzreport.news/sports/taekvondo-boyicha-och-charos-qayumova-delegatsiya-hisobiga-yana-bir-medal-olib-keldi

",2022-06-24 15:09:59,positive,no,10880,30,0,0,0,0,1,0,0,0,31
"Toshkentda SHHTga a’zo davlatlar energetika vazirlarining yig‘ilishi bo‘lib o‘tdi

Unda davlatlar o‘rtasida qayta tiklanuvchi energiya manbalari sohasida hamkorlik dasturi loyihasi tasdiqlandi

 https://uzreport.news/politics/toshkentda-shhtga-a-zo-davlatlar-energetika-vazirlarining-yig-ilishi-bo-lib-o-tdi

",2022-06-24 14:45:23,positive,no,11022,13,0,0,0,4,0,0,0,0,17
"Kelgusi 25 yil ichida iqlim o‘zgarishi tufayli tipratikanlar yo‘q bo‘lib ketishi mumkin

 https://uzreport.news/society/kelgusi-25-yil-ichida-iqlim-o-zgarishi-tufayli-tipratikanlar-yo-q-bo-lib-ketishi-mumkin

",2022-06-24 14:20:24,negative,no,11589,5,9,0,0,0,44,22,0,0,80
"O'zbekistonda inson a’zolarini transplantatsiya qilishga majburlaganlik uchun jinoiy javobgarlik belgilandi

 https://uzreport.news/society/ozbekistonda-inson-a-zolarini-transplantatsiya-qilishga-majburlaganlik-uchun-jinoiy-javobg

",2022-06-24 14:08:01,positive,no,11840,28,0,0,1,0,3,0,0,1,33
"O'zbekistonda pedagogika yo‘nalishida 10 ta OTM tashkil etiladi

 https://uzreport.news/society/ozbekistonda-pedagogika-yo-nalishida-10-ta-otm-tashkil-etiladi

",2022-06-24 13:52:46,negative,no,12135,18,20,0,0,0,0,0,0,0,38
"10 ta oltin, 8 ta kumush va 5 ta bronza: G‘arbiy Osiyo chempionatidan o‘zbekistonlik shaxmatchilar 23 ta medal bilan qaytishdi

 https://uzreport.news/sports/10-ta-oltin-8-ta-kumush-va-5-ta-bronza-g-arbiy-osiyo-chempionatidan-o-zbekistonliklar-23-t

",2022-06-24 13:25:20,positive,no,12190,54,0,0,0,4,0,0,6,0,64
"""Toshkent-Samara"" yo‘nalishidagi 5-sonli Xalqaro yo‘lovchi poyezdi harakati boshlandi

 https://uzreport.news/society/toshkent-samara-yo-nalishidagi-5-sonli-xalqaro-yo-lovchi-poyezdi-harakati-boshlandi

",2022-06-24 12:30:35,positive,no,11890,19,1,0,0,0,0,0,0,0,20
"Shavkat Mirziyoyev bugun, 24-iyun kuni, “BRIKS plyus” sammitida ishtirok etadi

 https://uzreport.news/politics/shavkat-mirziyoyev-briks-plyus-sammitida-ishtirok-etadi

-  -",2022-06-24 10:25:02,positive,no,13314,132,1,0,1,0,0,0,0,0,134
"Kelgusi yilda iste’molchilarga elektr energiyasini sotadigan xususiy kompaniyalar tashkil etiladi

 https://uzreport.news/economy/energetika-bozorini-boshqarish-bo-yicha-yangi-tizim-yaratish-masalalari-muhokama-etildi

-  -",2022-06-23 22:13:02,positive,no,16984,530,44,0,0,5,1,0,0,0,580
" O‘zbekistonda yangi avlod Kia Sportage avtomobillariga buyurtmalar qabul qilish boshlandi. Krossover to‘rtta - Comfort, Luxe, Premium va X-Line komplektlarida 369,9 million so‘mdan 524,9 million so‘mgacha taklif etilmoqda

-  -",2022-06-23 20:17:25,negative,no,201022,12,28,0,0,3,0,0,0,0,43
"Konstitutsiyaning 1-moddasi o‘zgarishi mumkin

Bu haqda Oliy Majlis Qonunchilik palatasi deputati Inomjon Qudratov aytib o'tmoqda. 

Unga ko'ra, “O‘zbekiston – suveren demokratik respublika” degan jumlani “O‘zbekiston – suveren, huquqiy, ijtimoiy, dunyoviy davlat” deb almashtirish taklif etilyapti.

",2022-06-23 19:15:23,negative,no,15618,23,49,0,14,6,0,0,0,0,92
"O'zbekiston futbol bo'yicha U-23 Osiyo chempionati ortidan U-20 Osiyo chempionati mezbonligiga ham ega chiqdi

 https://uzreport.news/football/ozbekiston-u-23-osiyo-chempionati-ortidan-u-20-osiyo-chempionati-mezbonligiga-ham-ega-chiq

",2022-06-23 18:37:02,positive,no,14650,87,3,0,0,3,5,0,14,0,112
"Xorazmda yer olib berish uchun $25 ming va 65 mln so’m undirgan firibgarlar ushlandi

 https://uzreport.news/society/xorazmda-yer-olib-berish-uchun-25-ming-va-65-mln-so-m-undirgan-firibgarlar-ushlandi

",2022-06-23 18:25:00,positive,no,13676,14,0,0,0,0,0,0,1,0,15
"Chirchiq vodiysidagi qoyaga o'yib solingan noyob tasvirlarga jiddiy zarar yetkazilgani aniqlandi

 https://uzreport.news/society/chirchiq-vodiysidagi-qoyaga-oyib-solingan-noyob-tasvirlarga-jiddiy-zarar-yetkazilgani-aniq

",2022-06-23 17:58:02,negative,no,12432,9,15,0,2,1,0,0,0,2,29
"Eduardo Antonio Zuayn Argentinaning O'zbekistondagi elchisi etib tayinlandi

 https://uzreport.news/society/eduardo-antonio-zuayn-argentinaning-ozbekistondagi-elchisi-etib-tayinlandi

",2022-06-23 17:48:02,positive,no,12187,18,1,0,0,0,0,0,0,0,19
"Bugun Prezident Shavkat Mirziyoyev huzurida elektr energetikasi korxonalari faoliyatini transformatsiya qilish bo‘yicha ustuvor vazifalar yuzasidan tor doiradagi yig‘ilish o‘tkaziladi. 

Unda Energetika vazirligi rahbariyatining hisoboti va istiqboldagi rejalari ko‘rib chiqiladi.

",2022-06-23 17:02:40,positive,no,12624,193,1,0,0,0,0,1,0,0,195
"""O‘zbekkosmos"" agentligi Fransiyaning ""Airbus DS GEO Intelligence"" kompaniyasi bilan Yerni masofadan zondlash sun’iy yo‘ldoshini yaratishni rejalashtirmoqda

 https://uzreport.news/society/o-zbekkosmos-yerni-masofadan-zondlash-sun-iy-yo-ldoshini-yaratish-rejalashtirmoqda

",2022-06-23 14:41:30,negative,no,12330,18,22,0,0,0,0,0,0,0,40
"Toshkentda daraxtlar tagiga ataylabdan dizel yoqilg'isi quyib, quritish holati kuzatildi

Ushbu vaziyat bo'yicha surishtiruv ishlari olib borilmoqda

 https://uzreport.news/society/toshkentda-daraxtlar-tagiga-ataylabdan-dizel-yoqilgisi-quyib-quritish-holati-kuzatildi

",2022-06-23 14:31:13,negative,no,11044,14,40,0,0,3,7,5,0,0,69
"Bugun 23-iyun – Xalqaro Olimpiya kuni. 1894-yil ushbu sanada Pyer de Kuberten tomonidan Xalqaro Olimpiya qoʻmitasiga asos solingan. Bugungi kunda mazkur bayram tinchlik va salomatlik elchisi sifatida keng nishonlanmoqda. Bu yilgi Xalqaro Olimpiya kuni diyorimizda 26-iyun sanasida “Yangi nafas” ommaviy yugurish tadbiri bilan qarshi olinadi.

Ushbu bayram bilan yurtimizdagi barcha sport shaxslarini, Olimpiada sovrindorlari hamda ishtirokchilarini t",2022-06-23 12:59:02,positive,no,12323,13,0,0,0,0,0,0,0,0,13
"Qoraqalpog‘iston Respublikasi maktabgacha ta’lim vaziri o‘zgardi

 https://uzreport.news/society/qoraqalpog-iston-respublikasi-maktabgacha-ta-lim-vaziri-o-zgardi

",2022-06-23 12:29:02,positive,no,11016,19,0,0,0,0,0,0,0,0,19
"Toshkentda energetika forumi – UEF 2022 o‘z ishini boshladi

Forumda 12 ta mamlakatdan ma’ruzachilar, 400 dan ortiq delegatlar ishtirok etmoqda

 https://uzreport.news/politics/toshkentda-energetika-forumi-uef-2022-o-z-ishini-boshladi

",2022-06-23 12:01:46,positive,no,12452,14,0,0,1,0,0,0,0,0,15
"O'zbekistonda 30 yil ichida doimiy shahar joylarida yashovchilar soni oshgan

 https://uzreport.news/society/ozbekistonda-30-yil-ichida-doimiy-shahar-joylarida-yashovchilar-soni-oshgan

",2022-06-23 11:45:22,positive,no,12223,19,0,0,3,0,0,0,0,0,22
"Kattaqo‘rg‘onda ayol tug'ruqdan 1 hafta o'tib, reanimatsiya bo'limida vafot etdi. Prokuratura tomonidan tekshiruv boshlandi

 https://uzreport.news/society/kattaqo-rg-onda-ayol-tugruqdan-1-hatfa-otib-reanimatsiya-bolimida-vafot-etdi

",2022-06-22 20:45:01,negative,no,16219,11,0,0,0,0,6,35,0,0,52
"Velosport bo'yicha Osiyo chempionatida O'zbekiston vakillari 9 ta medal qo'lga kiritdi 

 https://uzreport.news/sports/velosport-boyicha-osiyo-chempionatida-ozbekiston-vakillari-8-ta-medal-qolga-kiritdi

",2022-06-22 20:17:02,positive,no,13675,32,1,0,0,0,0,0,0,0,33
"Afg‘onistonda sodir bo‘lgan zilzila oqibatida qariyb mingga yaqin kishi halok bo‘ldi

Tolibon rasmiylari xabariga ko‘ra, tunda sodir bo‘lgan zilzila so‘nggi 20 yil ichida eng halokatlisi bo‘ldi

 https://uzreport.news/world/afg-onistonda-sodir-bo-lgan-zilzila-oqibatida-qariyb-mingga-yaqin-kishi-halok-bo-ldi

",2022-06-22 19:01:43,negative,no,12065,8,0,0,0,0,6,29,0,0,43
"Ozarbayjon Prezidentining O'zbekistonga tashrifi yakunlandi

 https://uzreport.news/politics/ozarbayjon-prezidentining-ozbekistonga-tashrifi-yakunlandi

",2022-06-22 18:43:03,positive,no,11234,49,1,0,0,0,0,0,0,0,50
"Imkoniyati cheklangan shaxslarning repetitor xarajatlari qoplab beriladi

Undan tashqari, dasturlash, xorijiy tillar va boshqa fanlarni o’rganishi, zarur hollarda yashash va transport xarajatlarini qoplash uchun 15 mln so‘mgacha subsidiya ajratiladi

 https://uzreport.news/society/imkoniyati-cheklangan-shaxslarning-repetitor-xarajatlari-qoplab-beriladi

",2022-06-22 18:25:22,positive,no,11795,32,0,0,0,0,0,0,0,0,32
"Navbatdagi “zamministrni ikkinchi xotini”mi?

Qarshida YPX xodimlari “Neksiya” avtomashinasini undagi yo’lovchi oyoqlarini oynadan chiqarib ketayotganligi sababli to’xtatishdi. Inspektorlar haydovchi bilan gaplashayotgan paytda suhbatga bir ayol aralashib, YPX xodimini qo'liga yonib turgan sigaretni bosdi.

Shuningdek, ayol huquq-tartibot xodimlarini haqoratlab, muammoni hal qilish uchun “tanish-bilish”larini chaqirishini aytgan.

-  -",2022-06-22 18:15:34,negative,no,11532,9,29,0,0,16,4,0,0,0,58
"Eldor Shomurodov faoliyatini Turkiya klubida davom ettirishi mumkin

 https://uzreport.news/football/eldor-shomurodov-faoliyatini-turkiya-klubida-davom-ettirishi-mumkin

",2022-06-22 18:04:40,negative,no,11494,21,73,0,1,4,0,0,0,0,99
"Jizzaxda fuqarolarga qalbaki aviachiptalar sotib yurgan ""tadbirkor"" aniqlandi

U 9 nafar fuqarodan deyarli $2,5 ming va 21 mln so'm olgani aytilmoqda

 https://uzreport.news/society/jizzaxda-fuqarolarga-qalbaki-aviachiptalar-sotib-yurgan-tadbirkor-aniqlandi

",2022-06-22 17:55:25,positive,no,11389,9,0,0,0,12,3,0,0,0,24
"Toshkentda qalbaki dollarlarni muomalaga chiqarmoqchi bo'lgan shaxslar qo'lga olindi

 https://uzreport.news/society/toshkentda-qalbaki-dollarlarni-muomalaga-chiqarmoqchi-bolgan-shaxslar-qolga-olindi

",2022-06-22 17:34:51,positive,no,11381,18,0,0,0,2,3,0,0,0,23
"Neymar qatarlik menejerlar hamda klub sport direktori tufayli PSJni tark etishi mumkin

 https://uzreport.news/football/neymar-psjni-tark-etishi-mumkin-qatarlik-menejerlar-va-klub-sport-direktori-buni-xohlamoqd

",2022-06-22 17:24:51,negative,no,11084,16,21,0,0,2,3,2,0,0,44
"Surxondaryoda “At-Termiziy University” nomli soxta universitet tashkil etgan shaxslarga jinoiy ish ochildi

 https://uzreport.news/society/surxondaryoda-at-termiziy-university-nomli-soxta-universitet-tashkil-etgan-shaxslarga-jino

",2022-06-22 17:15:38,positive,no,11100,10,0,0,0,27,1,0,0,0,38
"Toshkentda avgust oyida “Markaziy Osiyo – Islom san’ati markazi” xalqaro forumi o‘tkaziladi

 https://uzreport.news/culture/toshkentda-avgust-oyida-markaziy-osiyo-islom-san-ati-markazi-xalqaro-forumi-o-tkaziladi

",2022-06-22 17:04:01,positive,no,11041,20,0,0,3,0,0,0,0,0,23
"Yangi ixtisoslashtirilgan maktablar uchun qabul kuni uzaytirildi

 https://uzreport.news/society/yangi-ixtisoslashtirilgan-maktablar-uchun-qabul-kuni-uzaytirildi

",2022-06-22 16:25:20,positive,no,11004,17,1,0,0,0,0,0,0,0,18
"24-iyun kuni Toshkentda SHHTga a’zo davlatlar energetika vazirlari yig‘ilishi bo‘lib o‘tadi

 https://uzreport.news/politics/24-iyun-kuni-toshkentda-shhtga-a-zo-davlatlar-energetika-vazirlari-yig-ilishi-bo-lib-o-tad

",2022-06-22 15:41:02,positive,no,11218,12,0,0,0,0,0,0,0,0,12
"O‘zbekiston va Ozarbayjon prezidentlari qadimiy Xiva shahrini ziyorat qilishdi

 https://uzreport.news/politics/o-zbekiston-va-ozarbayjon-prezidentlari-qadimiy-xiva-shahrini-ziyorat-qilishdi

",2022-06-22 15:31:02,positive,no,10828,33,0,0,4,0,0,0,0,0,37
"25 ta davlat, shu jumladan AQSh, Yevropa Ittifoqi, Buyuk Britaniya, Turkiya, Koreya Respublikasi Oʻzbekistonning Jahon savdo tashkilotiga aʼzo boʻlishini bir ovozdan qoʻllab-quvvatladi

 https://uzreport.news/economy/jenevada-o-zbekistonning-jahon-savdo-tashkilotiga-jst-a-zo-bo-lishi-bo-yicha-ishchi-guruhi

",2022-06-22 15:21:02,positive,no,11181,57,3,0,0,0,0,0,0,0,60
"Golden House ультра-замонавий «А» тоифасидаги Infinity бизнес марказида офис майдонларининг сотувини бошлади.

Ажойиб жойлашув, тоғ манзаралари, ноёб архитектура ва замонавий муҳандислик тизимлари. 100 м2 дан офис блоклари сотувга чиқарилди.

Офис майдонининг рентабеллиги йилига 15% гача ва сизга шаҳар инфратузилмасининг барча ижтимоий объектларига пиёда масофани босиб ўтиш имконини беради.

Golden House нинг Infinity офисларида ўз бизнесингизни ",2022-06-22 13:59:58,positive,no,11388,12,0,0,1,0,0,0,0,0,13
"Shavkat Mirziyoyev va Ilhom Aliyev Xorazmga tashrif buyurdi

 https://uzreport.news/politics/shavkat-mirziyoyev-va-ilhom-aliyev-xorazmga-tashrif-buyurdi

",2022-06-22 13:56:01,positive,no,10950,44,0,0,2,0,0,0,0,0,46
"Shaxsiy avtomobilingizda harakatlanishni, insonlar bilan muloqot qilishni, ofis jadvaliga bog'lanmagan holda daromad olishni yoqtirasizmi? U holda ushbu ish sizga yoqishi aniq!
Biz o'z jamoamizga, ANORBANK  bank kartalarini yetkazib berish xizmatini amalga oshiruvchi logistlarni izlamoqdamiz.
 
Biz nimalarni taklif qilamiz:
1. Ishga rasmiy qabul qilish;
2. O'z vaqtida to'lanuvchi ish haqi.
 
Sizdan nimalarni kutib qolamiz:
1. Shaxsiy avtomobilnin",2022-06-22 12:31:29,positive,no,13965,25,0,0,0,0,0,0,1,0,26
